year,province,valid_votes,name,cand_number,cand_votes
2024,Nusa Tenggara Timur,2772248,"Drs. JULIANUS POTE LEBA, M.Si.",10,101128
2024,Nusa Tenggara Timur,2772248,"MAKSIMUS RAMSES LALONGKOE, S.Sos., M.Sc.",11,40172
2024,Nusa Tenggara Timur,2772248,dr. MARIA STEVI HARMAN,12,405579
2024,Nusa Tenggara Timur,2772248,PATJE OKTOFIANUS TASUIB. S.Sos.,13,65723
2024,Nusa Tenggara Timur,2772248,Ir. SARAH LERY MBOBIK SITI SAUDAH,14,76230
2024,Nusa Tenggara Timur,2772248,H. MUSTAFA,15,141808
2024,Nusa Tenggara Timur,2772248,"Ir. THOMAS SERAN, M.M.",16,81833
2024,Nusa Tenggara Timur,2772248,"UMBU WULANG TANAAMAH PARANGGI, S. Ses.",17,156586
2024,Papua,595031,"CAREL SIMON PETRUS SUEBU, S.E.",1,115036
2024,Papua,595031,DARUSSALAM DAMIR KS,2,47990
2024,Papua,595031,"Pdt. DAVID HAROLD WAROMI, SM.Th.",3,98520
2024,Papua,595031,"HENOCK PURARO, S.Sos.",4,49807
2024,Papua,595031,"H. KUMAR, S.Ag., S.H., M.H.",5,35460
2024,Papua,595031,"LALITA, S.H.",6,52087
2024,Papua,595031,"H. MADDU MALLU, S.E.",7,43007
2024,Papua,595031,"MOH EL BAHAR, S.E.",8,30664
2024,Papua,595031,NUR DAVID PERMANA,9,10064
2024,Papua,595031,"REGINA MUABUAY, S.Pd.",10,70564
2024,Papua,595031,YAKONIAS WABRAR,11,41832
2024,Papua Barat,304722,"ABDULLAH MANARAY, S.T.",1,39583
2024,Papua Barat,304722,ADOLOF FONATABA. S.Pt.,2,20900
2024,Papua Barat,304722,"Dr. FILEP WAMAFMA. S.H., M.Hum.",3,57482
2024,Papua Barat,304722,"ISHAK MANDACAN, S.H.",4,0
2024,Papua Barat,304722,JEFERSON JEMI LIUNSANDA,5,21911
2024,Papua Barat,304722,"LAMEK DOWANSIBA, A.Md.Par.",6,57973
2024,Papua Barat,304722,RUDOLF ANTHONIUS TONDOK. S.Kom.,7,11818
2024,Papua Barat,304722,"SAMAD RUMALOLAS, S.Sos.",8,14717
2024,Papua Barat,304722,"H. SUYANTO, S.H., M.Kn., M.H.",9,24578
2024,Papua Barat,304722,"WILLIAM ABRAHAM RAMAR, S.Pd.",10,9286
2024,Papua Barat,304722,"YANCE SAMONSABRA, S.H., M.Si.",11,31178
2024,Papua Barat,304722,"ZAKARIAS FENETIRUMA, S.Pd.",12,15296
2024,Papua Barat Daya,330600,"AGIL SAENI, S.Hut., M.Si.",1,14611
2024,Papua Barat Daya,330600,"AGUSTINUS R. KAMBUAYA, S.I.P.",2,48619
2024,Papua Barat Daya,330600,"AMALUT BOINAUW, S.I.P.",3,11584
2024,Papua Barat Daya,330600,"AMUS ATKANA, S.H., S.Pt., M.M.",4,18901
2024,Papua Barat Daya,330600,H. HARTONO,5,35014
2024,Papua Barat Daya,330600,"HASBI SUAIB, S.T., M.H.",6,25399
2024,Papua Barat Daya,330600,"Pdt. MAMBEROB Y. RUMAKIEK, S.Si., M.Kesos.",7,52542
2024,Papua Barat Daya,330600,"M. SANUSI RAHANINGMAS, S.Sos., M.M.Sip.",8,32525
2024,Papua Barat Daya,330600,"MUHDAR ICHSAN WEUL, S.P.",9,5584
2024,Papua Barat Daya,330600,"PAUL FINSEN MAYOR, S.I.P., CM.NNLP.",10,63416
2024,Papua Barat Daya,330600,"SEPTINUS LOBAT, S.H.",11,15632
2024,Papua Barat Daya,330600,"SOKHIB NAIM, S.H., M.H.",12,6773
2024,Papua Selatan,298277,ADIB FUAD,1,44527
2024,Papua Selatan,298277,"AGUSTA KURUWOP, S.Sos.",2,18151
2024,Papua Selatan,298277,ANTO,3,26041
2024,Papua Selatan,298277,"Pdt. CARLES SIMARE MARE, S.Th., M.SI.",4,14401
2024,Papua Selatan,298277,"DAYANA, A.P.Par.",5,15747
2024,Papua Selatan,298277,FRANSISKUS OHOIWUTUN,6,18054
2024,Papua Selatan,298277,"FRITS TOBO WAKASU, S.PAK., S.H.",7,28224
2024,Papua Selatan,298277,"JANNERS JOKSAN NUSSY, S.H.",8,5502
2024,Papua Selatan,298277,"KRISANTO FRANSISKUS X. AGAWEMU, S.P. W.K.",9,16507
2024,Papua Selatan,298277,LE ROY T. AGAKI,10,3969
2024,Papua Selatan,298277,"MARSIA LEFTEUW, S.Sos.",11,4741
2024,Papua Selatan,298277,"MERRY GOBAY, S.E.",12,13189
2024,Papua Selatan,298277,"RUDY TIRTAYANA, S.E.",13,30711
2024,Papua Selatan,298277,"SIMON PETRUS BALAGAISE, A.Md. Par.",14,17141
2024,Papua Selatan,298277,"SULARSO, S.E.",15,28130
2024,Papua Selatan,298277,"URBANUS ALEU KAIZE, S.I.P., M.A.P.",16,9538
2024,Papua Selatan,298277,"YACOBUS DUWIRI, S.E., M.SI.",17,3704
2024,Papua Tengah,1115527,"ARNOLD BENEDIKTUS KAYAME, S.H.",1,52378
2024,Papua Tengah,1115527,"EKA KRISTINA YEIMO, S.Pd.. M.Si.",2,146004
2024,Papua Tengah,1115527,"HAM NAWIPA, S.Sos.",3,35641
2024,Papua Tengah,1115527,"JHONI UKAGO, S.Ak",4,44878
2024,Papua Tengah,1115527,LIS TABUNI,5,246693
2024,Papua Tengah,1115527,"MICHAEL EDOWAI, S.I.Kom.",6,76573
2024,Papua Tengah,1115527,"Pdt. RUBEN UAMANG, S.Th., MA.",7,33114
2024,Papua Tengah,1115527,"SHANIA MONINGGA HINDOM, S.H",8,34868
2024,Papua Tengah,1115527,"WHENSLAUS TEBAY, S.HI",9,56577
2024,Papua Tengah,1115527,WILHELMUS PIGAI,10,139260
2024,Papua Tengah,1115527,YORRYS RAWEYAI,11,179828
2024,Papua Tengah,1115527,"YOSEPHINA PIGAI, S. Sos.",12,69713
2024,Riau,3193066,"H. ABDUL HAMID, S.PI., M.Si.",1,189171
2024,Riau,3193066,"ALPASIRIN, S.I.P., M.I.P.",2,162972
2024,Riau,3193066,"ARIF EKA SAPUTRA, S.PI.",3,271518
2024,Riau,3193066,"BENSON SINAGA, S.E.",4,86680
2024,Riau,3193066,"dr. BIRAN AFFANDI YUSRIONO, M.H.",5,151095
2024,Riau,3193066,"Dr. drh. H. CHAIDIR, M.M.",6,171527
2024,Riau,3193066,EDDY BUDIANTO,7,50055
2024,Riau,3193066,"H. EDWIN PRATAMA PUTRA, S.H.",8,185403
2024,Riau,3193066,"ELFENNI ERDIANTA BR. BANGUN, S.H., M.H.",9,64695
2024,Riau,3193066,"H. HERMAN MASKAR, S.Pd., M.Si.",10,35824
2024,Riau,3193066,"HOPEA INGVIRNIA ERWIN, S.H., M.H.",11,171632
2024,Riau,3193066,Ir. ICHWANUL IHSAN,12,42979
2024,Riau,3193066,"JUPRIZAL, S.Th.I., S.H., M.H.",13,143736
2024,Riau,3193066,KHARISMAN RISANDA,14,69716
2024,Riau,3193066,"LAMPITA PAKPAHAN, S.H.",15,83393
2024,Riau,3193066,"H. MARJONI HENDRI, S.P.,M.Tr.I.P.",16,37579
2024,Riau,3193066,"Drs. H. MARTIUS BUSTI, M.M., M.H.",17,42592
2024,Riau,3193066,"Hj. MIMI LUTMILA, S.Si.",18,128497
2024,Riau,3193066,"Dr. Hj. MISHARTI, S.Ag., M.Si",19,168814
2024,Riau,3193066,"Dr. H. M RIZAL AKBAR, S.Si., M. Phil.",20,73050
2024,Riau,3193066,"K.H. MUHAMMAD MURSYID, M.Pd.I.",21,262889
2024,Riau,3193066,"PATAR SITANGGANG, S.H.,M.H.",22,62706
2024,Riau,3193066,"H. PEBRIALIN RAZAK, S.E.,M.Si.",23,57694
2024,Riau,3193066,"RIDO RIKARDO, S.H., M.H.",24,52389
2024,Riau,3193066,"Dr. RIZALDI PUTRA, MBA.",25,38867
2024,Riau,3193066,"ROMWEL SITOMPUL, S.H.",26,76422
2024,Riau,3193066,"SEWITRI, S.E.",27,219168
2024,Riau,3193066,"H. T. RUSLI AHMAD, S.E., M.M.",28,50530
2024,Riau,3193066,"YOSRIZAL, S.T., M.Si.",29,41473
2024,Sulawesi Barat,777790,"ABD JAWAS GANI, S.H., M.H.",1,23733
2024,Sulawesi Barat,777790,"A. IAN ALI BAAL MASDAR, S.H.",2,55090
2024,Sulawesi Barat,777790,H. ALMALIK PABABARI,3,56225
2024,Sulawesi Barat,777790,ANDI MUH. ICHSAN,4,5791
2024,Sulawesi Barat,777790,"ANDRI PRAYOGA PUTRA SINGKARRU, MSc.",5,150633
2024,Sulawesi Barat,777790,BASTIAN BASRI,6,24966
2024,Sulawesi Barat,777790,"BUSTAN BASIR, S.H.I, M.A.",7,19331
2024,Sulawesi Barat,777790,Drs. HAJI HUSAIN,8,17937
2024,Sulawesi Barat,777790,"Ir. H. HAMSAH SUNUBA, M. Kes.",9,27134
2024,Sulawesi Barat,777790,"Drs. H. HARUN, M.M.",10,5599
2024,Sulawesi Barat,777790,HASAN BADO,11,12680
2024,Sulawesi Barat,777790,"HEINCE DEMMABUTTU, S.I.P.",12,5540
2024,Sulawesi Barat,777790,ISWAR,14,15773
2024,Sulawesi Barat,777790,"JUPRI MAHMUD, S.E.",15,112289
2024,Sulawesi Barat,777790,"H. KALMA KATTA, S.Sos., M.M.",16,48867
2024,Sulawesi Barat,777790,"LEONAR BONGGA, S.H.",17,21396
2024,Sulawesi Barat,777790,MUHAIMIN FAISAL,18,11211
2024,Sulawesi Barat,777790,"MUHAMMAD HATTA KAINANG, S.H ",19,38153
2024,Sulawesi Barat,777790,RISBAR BERLIAN BACHRI,20,19006
2024,Sulawesi Barat,777790,"Dr. SEMUEL LINGGI TOPAYUNG, M.A.P.",21,16138
2024,Sulawesi Barat,777790,H. SUKARDY MUHAMMAD NOER,22,12881
2024,Sulawesi Barat,777790,"SUPRIADI YUSUF, S.Si., M.Si.",23,5163
2024,Sulawesi Barat,777790,"Pdt. YAVED NATANIEL, S.Th.",24,19185
2024,Sulawesi Selatan,4865100,"A. ABD. WARIS HALID, B.S., M.M.",1,504201
2024,Sulawesi Selatan,4865100,"Drs. H. ABD. RAHMAN, M.M.",2,175286
2024,Sulawesi Selatan,4865100,"Ir. H. A. CHAIRIL ANWAR, M.M.",3,215154
2024,Sulawesi Selatan,4865100,A. HATTA MARAKARMA,4,333857
2024,Sulawesi Selatan,4865100,"H. AL HIDAYAT SAMSU, S.Pd., M.Pd.",5,496609
2024,Sulawesi Selatan,4865100,"Dr. Ir. H. A. M. YUSRAN PARIS, M.M.",6,156103
2024,Sulawesi Selatan,4865100,ANDI BASO RYADI MAPPASULLE,7,125225
2024,Sulawesi Selatan,4865100,"DATU LUWU ANDI MARADANG MACKULAU, S.H.",8,355308
2024,Sulawesi Selatan,4865100,ANDI MUH. IHSAN,9,390146
2024,Sulawesi Selatan,4865100,"Dr. Apt. H. ANDI MUH YAGKIN PADJALANGI, M.Kes.",10,253369
2024,Sulawesi Selatan,4865100,"ELLI OSCHAR, M.Pd.I",11,209295
2024,Sulawesi Selatan,4865100,HARMANSYAH,12,99056
2024,Sulawesi Selatan,4865100,Prof. Dr. H IDRUS ANDI PATURUSI,13,295392
2024,Sulawesi Selatan,4865100,"LILY AMELIA SALURAPA, S.E., M.M.",14,213301
2024,Sulawesi Selatan,4865100,"Ir. H. MUHAMMAD NASYIT UMAR, SP.",15,233569
2024,Sulawesi Selatan,4865100,"Pdt. MUSA SALUSU, M.Th.",16,252786
2024,Sulawesi Selatan,4865100,ST. DIZA RASYID ALI,17,100654
2024,Sulawesi Selatan,4865100,TAMSIL LINRUNG,18,455789
2024,Sulawesi Tengah,1686388,"AAN ARIF LATADANO, S.T.",1,61717
2024,Sulawesi Tengah,1686388,ABCANDRA MUHAMMAD AKBAR,2,181655
2024,Sulawesi Tengah,1686388,"SUPRATMAN, S.H.",3,102821
2024,Sulawesi Tengah,1686388,"Dr. ABDUL RACHMAN THAHA, S.H., M.H.",4,101981
2024,Sulawesi Tengah,1686388,"AHMAD SYAIFULLAH MALONDA, S.P.",5,130859
2024,Sulawesi Tengah,1686388,"ANDHIKA MAYRIZAL AMIR, S.H., M.Kn.",6,78936
2024,Sulawesi Tengah,1686388,"ANDI PARENRENGI, S.T.",7,34317
2024,Sulawesi Tengah,1686388,"ARIFIN SUNUSI, S.H., MBT.",8,37234
2024,Sulawesi Tengah,1686388,BUDIMAN JAYA ASHARI,9,67129
2024,Sulawesi Tengah,1686388,"EVA SUSANTI H BANDE, S.Sos.",10,183470
2024,Sulawesi Tengah,1686388,"FEBRIYANTHI HONGKIRIWANG, S.Si., Apt.",11,40244
2024,Sulawesi Tengah,1686388,"IKBAL BASIR KHAN LUKKY SEMEN, S.E.",12,78389
2024,Sulawesi Tengah,1686388,"Ir. MOH. FAIZAL MANG, M.M.",13,38499
2024,Sulawesi Tengah,1686388,"MUGIRA, S.H.",14,79712
2024,Sulawesi Tengah,1686388,"H. MUSTAR LABOLO, S.Sos., M.Pd.",15,47263
2024,Sulawesi Tengah,1686388,PERI COKROAMINOTO,16,18057
2024,Sulawesi Tengah,1686388,"DEWANTORO, S.Fil.I.",17,162585
2024,Sulawesi Tengah,1686388,RAFIQ AL-AMRI,18,97686
2024,Sulawesi Tengah,1686388,Pdt. RINALDI DAMANIK SITI ZAHRIA,19,33395
2024,Sulawesi Tengah,1686388,"SUHARDI, S.Th.I.",20,32086
2024,Sulawesi Tengah,1686388,"Ir. H. SYAIFULLAH DJAFAR, M.Si.",21,28099
2024,Sulawesi Tengah,1686388,"Ir. TRIE IRIANY LAMAKAMPALI, M.M.",22,50254
2024,Sulawesi Tenggara,1407207,ABDUL JALIL,1,50025
2024,Sulawesi Tenggara,1407207,"H. ABDUL RASYID SYAWAL, S.Pd.",2,50788
2024,Sulawesi Tenggara,1407207,"ALMAGHFIRAH SAPRI, S.H.",3,17569
2024,Sulawesi Tenggara,1407207,AMNAENI DG. TABAJI,4,56078
2024,Sulawesi Tenggara,1407207,"Hj. ANDI NIRWANA S., S.P., M.M.",5,68387
2024,Sulawesi Tenggara,1407207,"ANDI SAHIBUDDIN, S.Ag.",6,44129
2024,Sulawesi Tenggara,1407207,"BURHANIS, S.A.P.",7,12225
2024,Sulawesi Tenggara,1407207,"dr. DEWA PUTU ARDIKA SEPUTRA, Sp.OG.",8,83581
2024,Sulawesi Tenggara,1407207,FATMAYANI HARLI TOMBILI,9,18970
2024,Sulawesi Tenggara,1407207,LA ODE UMAR BONTE,10,162009
2024,Sulawesi Tenggara,1407207,"LENI ANDRIANI SURUNUDDIN, B.Bus., M.Com.",11,140901
2024,Sulawesi Tenggara,1407207,MANSUR,12,25305
2024,Sulawesi Tenggara,1407207,M. ARIS ACHMAD,13,18547
2024,Sulawesi Tenggara,1407207,"Dr. MASMUR, S.S., M.Si.",14,43738
2024,Sulawesi Tenggara,1407207,"Dr. H. M. TASMIN L., M.Pd.I.",15,37104
2024,Sulawesi Tenggara,1407207,"H. MUHLIS, S.Si.",16,45965
2024,Sulawesi Tenggara,1407207,"Drs. H. MUIRUN AWI, M.Si.",17,16563
2024,Sulawesi Tenggara,1407207,"Dr. H. MZ. AMIRUL TAMIM, M.Si.",18,44118
2024,Sulawesi Tenggara,1407207,RATNA LA DA,19,38457
2024,Sulawesi Tenggara,1407207,TIE SARANANI,20,18120
2024,Sulawesi Tenggara,1407207,"H. TONY AKBAR HASIBUAN, S.H., M.H.",21,5423
2024,Sulawesi Tenggara,1407207,"Ir. WA ODE HAMSINAH BOLU, M.Sc.",22,34581
2024,Sulawesi Tenggara,1407207,"WA ODE RABIA AL ADAWIA RIDWAN, S.E., M.B.A.",23,104870
2024,Sulawesi Tenggara,1407207,"Dr. YURISMAN STAR, S.E., M.Si.",24,7236
2024,Sulawesi Utara,1497328,"ABID TAKALAMINGAN,S.Sos., M.H.",1,140474
2024,Sulawesi Utara,1497328,"Dra. ADRIANA CHARLOTTE DONDOKAMBEY, M.SI.",2,202652
2024,Sulawesi Utara,1497328,CHERISH HARRIETTE,3,234333
2024,Sulawesi Utara,1497328,DJAFAR ALKATIRI,4,188580
2024,Sulawesi Utara,1497328,MAYA RUMANTIR,5,394153
2024,Sulawesi Utara,1497328,"MURPHY ELDY KANLY KUHU, S.T.P.",6,72868
2024,Sulawesi Utara,1497328,"PUTRI REJEKI KASAD, S.H., M.Kn.",7,48142
2024,Sulawesi Utara,1497328,"Ir. STEFANUS B.A.N LOW, M.A.P.",8,216126
2024,Sumatera Barat,2865393,"H. ABDUL AZIZ, SP., M.M.",1,223283
2024,Sumatera Barat,2865393,"CERINT IRALLOZA TASYA, S.Ked.",2,465958
2024,Sumatera Barat,2865393,DESRIO PUTRA,3,138039
2024,Sumatera Barat,2865393,DIRRI UZHZHULAM. (ELOK).,4,124114
2024,Sumatera Barat,2865393,Hj. EMMA YOHANNA,5,357627
2024,Sumatera Barat,2865393,"Ir. H. HENDRA IRWAN RAHIM, M.M.",6,123837
2024,Sumatera Barat,2865393,"H. JELITA DONAL, Lc.",7,260820
2024,Sumatera Barat,2865393,"Drs. JHONI AFRIZAL, DT.HITAM.",8,73685
2024,Sumatera Barat,2865393,"H. LEONARDY HARMAINY, DT.BANDARO BASA,S.IP.,M.H.",9,148794
2024,Sumatera Barat,2865393,"MEVRIZAL, S.H., M.H.",10,60740
2024,Sumatera Barat,2865393,"H. MUSLIM M YATIM, Lc., M.M.",11,247495
2024,Sumatera Barat,2865393,"NURKHALIS, S.H.",12,210311
2024,Sumatera Barat,2865393,YONDER WE ALVARENT,13,19964
2024,Sumatera Barat,2865393,"YONG HENDRI, S.H, DT. Paduko Reno.",14,52856
2024,Sumatera Barat,2865393,"Hj. YURI HADIAH, S.H.",15,136211
2024,Sumatera Selatan,4308755,ABDUL AZIZ,1,214793
2024,Sumatera Selatan,4308755,"AGUNG WIJAYA, S.H., M.H.",2,172758
2024,Sumatera Selatan,4308755,ALDINA MERIAMDA PUTRI,3,88727
2024,Sumatera Selatan,4308755,"AMALIAH, S.K.G., M.B.A.",4,506475
2024,Sumatera Selatan,4308755,"HJ. ARNIZA NILAWATI, S.E., M.M.",5,209634
2024,Sumatera Selatan,4308755,"dr. AZZAHRAZADE, M.K.M.",6,123656
2024,Sumatera Selatan,4308755,"EDWARD JAYA, S.H.",7,78190
2024,Sumatera Selatan,4308755,"Hj. EVA SUSANTI, S.E., M.M.",8,495651
2024,Sumatera Selatan,4308755,H. IMAM MANSUR,9,194114
2024,Sumatera Selatan,4308755,"JIALYKA MAHARANI, S.l.Kom.",10,529411
2024,Sumatera Selatan,4308755,"DR. H. MAT SYUROH, M.M., M.Si",11,74087
2024,Sumatera Selatan,4308755,"H. M. HAMDANI, A.M.Kep, S.K.M., M.Kes (Biomed)",12,50042
2024,Sumatera Selatan,4308755,M. REZA FARISYI,13,30062
2024,Sumatera Selatan,4308755,"MUHAMMAD AMINUDDIN, S.H.",14,46501
2024,Sumatera Selatan,4308755,"H. NUR KHOLIS, S.H., M.A.",15,42613
2024,Sumatera Selatan,4308755,"RATU TENNY LERIVA, S.Ked.",16,811302
2024,Sumatera Selatan,4308755,ROSMALA DEWI,17,49248
2024,Sumatera Selatan,4308755,Hj. SEPTIANA CAROLIN,18,53839
2024,Sumatera Selatan,4308755,ROSMALA DEWI,19,38047
2024,Sumatera Selatan,4308755,Hj. SEPTIANA CAROLIN,20,190630
2024,Sumatera Selatan,4308755,ROSMALA DEWI,21,308975
2024,Sumatera Utara,6736533,Ir. ABDON NABABAN,1,208979
2024,Sumatera Utara,6736533,"H. ALBINER SITOMPUL, S.I.P., M.A.P.",2,232949
2024,Sumatera Utara,6736533,"ANDI JUNIANTO BARUS, S.H., M.H.",3,162
2024,Sumatera Utara,6736533,"Dr. BADIKENITA BR SITEPU, S.E., S.H., M.Si.",4,553752
2024,Sumatera Utara,6736533,"BAHRUL 'ULUM HARAHAP, S.Fil.I., M.Pd.",5,400451
2024,Sumatera Utara,6736533,"DARWIS H. HARAHAP, S.P.",6,244907
2024,Sumatera Utara,6736533,"Ust. Dr. H. DEDI ISKANDAR BATUBARA, S.Sos., S.H., M.S.P., M.H., C.I.R.B.C., C.W.C.",7,1081487
2024,Sumatera Utara,6736533,"EMSAH PERANGIN ANGIN, S.P.",8,134891
2024,Sumatera Utara,6736533,"H. FAISAL AMRI, S.Ag., M.Ag.",9,546936
2024,Sumatera Utara,6736533,"Dr. IKHWALUDDIN SIMATUPANG, S.H., M.Hum.",10,132205
2024,Sumatera Utara,6736533,ISKANDAR SEMBIRING,11,63654
2024,Sumatera Utara,6736533,"JOKO SUSILO, A.Md.",12,137145
2024,Sumatera Utara,6736533,"M. FIRMAN SHAH, S.H.",13,151549
2024,Sumatera Utara,6736533,"K.H. MUHAMMAD NUH, M.S.P.",14,618241
2024,Sumatera Utara,6736533,"Dr. PARLINDUNGAN PURBA, S.H., M.M.",15,532646
2024,Sumatera Utara,6736533,"PARULIAN SIREGAR, M.A.",16,165389
2024,Sumatera Utara,6736533,"Pdt. PENRAD SIAGIAN, S.Th., M.Si., Teol.",17,642165
2024,Sumatera Utara,6736533,"Ust. RAFDINAL, S.Sos., M.A.P.",18,259510
2024,Sumatera Utara,6736533,"SABAM PARULIAN PARSAORAN MANALU, S.E., M.A.P.",19,278853
2024,Sumatera Utara,6736533,"SAMULYA SURYA INDRA, S.P.",20,139798
2024,Sumatera Utara,6736533,SUKADI,21,48704
